Feature Name,Score
s37010,-0.041642681835037984
1ob13lax7,0.04163973641760371
c797,0.04163848531744838
d043,-0.04162568507473814
k9288,0.04161951444567249
1zz35ham0,0.04159698150320463
1vg72la,-0.04156880122459629
o22303,-0.041566929332740234
1oa13law0,0.04154590902802044
y733,0.041535816092031864
1ym80lapmf,-0.04153510995814073
3pm10wn,0.04152711653755871
s1419,-0.04151202307770308
k435,0.04150882502452428
y09,0.04148818971870158
1wt72la,-0.04147385822052053
1fh87laxxf,-0.04145632713519954
1vg55lapnn,-0.04145163234410068
s065,0.04145069710998012
1pm80la,0.04144240191893516
g529,-0.04143909993681334
d390,-0.04140181548630191
3an20wc,-0.04140148849740757
l293,0.04139314538519043
t135,0.04137873952493415
1wa75lanw,-0.04137186562150258
b54,0.04136812552235198
3pc10vc,0.04136783469159716
1ys14jancn,0.041355254994089805
q221,-0.04135485174552854
c884,-0.04134933244425468
1ed87laxxf,0.04134695371038521
a498,0.04131108095020886
o010,-0.04130657244244332
i233,-0.041266336268434886
f332,0.04125814443406644
1ac53dapl,-0.041253742835645014
h663,-0.041247843218949296
1jw51gpgx,0.04124494004518951
t504,-0.041240979675989296
r451,-0.04123776015866148
l84,0.041237304685122836
m2583,0.04123114484509813
m4852,-0.04120756396629863
c248,0.041207004053429676
n26,-0.04120263819307962
g419,-0.04117704804404096
1sc75llxxk,0.04116051039947297
1pm55hhts,0.04115683320986896
s0458,0.041138553179046675
g802,-0.04113601684088535
1ee91lanwf,0.04111927934168407
2mh71da,-0.041116336398963164
1gk89da,-0.041115411096853134
d7580,0.04111277115942048
k450,0.04110504643964218
m8406,-0.041098497656836125
1nf54jats,-0.04109462033723953
1rm72dagx,-0.041086769611333084
z590,0.04107949062735561
1hz55lanm,0.04107737133538598
e268,0.04107436854320542
Respirology,0.04105347579725057
q622,-0.041033226350998465
t183,-0.04103263067664564
f009,-0.040996615226877586
n8350,0.040963668033241446
1je51laff,-0.04095273142357054
o70104,0.040942093266629453
1sg80laxxe,0.040934595214524756
s52801,-0.0409319798002842
1oa87laaz,-0.0409310586778549
s82820,0.04091618326992708
y846,0.04091481077905864
c5049,-0.04090220331374729
s82501,-0.0408901005264957
1oj89la,-0.04086655443446323
t983,-0.04083437726084666
u99041,-0.04082622780225038
s22300,-0.04082155272466192
k0762,-0.04081437733037464
1ot80laxxe,0.04081216861416442
r010,-0.04077664935147406
e1328,0.040776497188350316
i38,0.04075528822164884
i708,-0.04075079999121508
1va55lakd,-0.04072734413714729
t450,-0.040694082013261364
v682,0.04067853175558039
1cx74la,0.04067472245714213
e221,-0.04066522535659107
t202,-0.04066184875595071
z563,0.04064074784823254
n304,0.04062556234496276
s6100,-0.0406025034756165
1af87qsxxg,0.04055955218452176
1nf56la,-0.040546681248616455
e830,-0.04053514978292091
1kg57laxxa,-0.04052936892839875
1ke51gq,0.040527826263934155
1yv58laxxa,-0.04050918158763837
b369,0.040504794453115875
s52590,-0.040501151506214375
1oe13baff,0.04049870169507924
s6610,-0.04049253570415974
1sc55pftc,-0.04048949095028106
1cj52ll,0.040463730124768664
r4180,-0.04046031141151792
s358,0.040444363035616014
t486,-0.040434100930673
s37011,0.04042400621606028
m6516,0.04042240834432935
1id80laxxa,-0.04039278516568929
2rb71la,-0.04032671798459706
p960,-0.04031996625890404
1uk52wj,-0.04029654942482522
k500,0.04028619004992689
t427,0.04024787240159649
1nq87de,0.0402336986543106
u985,-0.04023168765329588
d320,0.04022475953430156
1tv03hakc,-0.04022290043151279
f602,0.040222029247466484
q898,-0.04021989926056536
1yz59jagx,-0.040218193661913725
o99601,-0.04020849299453208
j180,-0.04020766570751589
1lz35hht9,-0.04020018570143181
z890,-0.040197120563605165
1pl55caxxn,-0.04019337258803058
2an71se,-0.04017369688970673
1df80xh,-0.04015024304177338
1nk80daxxe,-0.04014880379924044
1cn72la,-0.040146010524348234
1ch87laag,0.04012539123075075
1ga80lasl,-0.04010800475696593
2na71ba,-0.040082127768984156
h950,-0.04006069969788081
3kr30da,0.04005958274716335
1sc75llnwq,-0.04005043161681942
1va35hap1,0.04004476281002003
1tf72wk,0.04003642490008332
t791,-0.040020472352533594
1zz35har6,0.03999785004456763
Plastic Surgery,-0.03999189863033305
1jw51gpw0,-0.03998226597702717
c910,0.03997800993047048
1rb59dagx,0.03997742153548403
j841,0.039975299735729115
2sz70la,-0.03997247182850607
r296,0.03995040571576682
1sq53lapnk,-0.039938280865794894
g474,-0.03993127062173094
1yu80la,0.03990067410509867
t851,0.039896787944030336
s204,-0.03988695867609106
s680,-0.03986986095976673
1nf86mb,-0.03984291374386989
m2559,0.0397974277432346
d168,-0.03978409265725137
1hu80la,-0.039781127780109345
g82510,0.03977773744908293
1id53laql,0.03977503994444253
i781,0.03977430577441033
1pe57dtbd,-0.0397709811689665
1yy55lanm,-0.0397644634860649
1ym55latp,0.03975301980026049
m6195,-0.03974329397758364
1pc85laxxj,0.03973176603095793
2yw71ha,0.03970783519712985
1wa38hakc,0.039686302413996566
m8692,0.03968554073212996
g040,-0.039684663298610576
m2405,-0.03968357891459781
1hp78la,0.03968207424946325
n831,0.03967789030941368
i310,-0.039668249191217454
1id50gqoa,-0.03966674023084616
m8408,0.039663940497487886
m4692,0.03965265969552967
p835,0.039635106746515984
q625,-0.03962252717718811
m8694,0.03962236537399295
1hb55laja,-0.03960110024284646
d489,-0.03959442946403927
h5980,-0.03958056030900207
s5181,-0.039531611834744365
1mc91trxxe,-0.03953067633750662
1wv56la,-0.039500611018818944
3jy20wc,0.0394984147648444
s109,-0.0394892439270212
1cl89nplr,-0.039488800795975026
w5104,-0.03947722850448821
1pg80la,-0.03946552247450878
3ip30da,0.039460994716897464
f070,-0.039452835181498856
t8469,0.039425452117910834
t138,-0.039407420338389704
y510,-0.0394029279786105
m4699,0.03940053561521429
1nk58laxxf,0.03939378379776578
n318,-0.03939244755960761
c848,-0.03938709423551532
1kz59dagx,-0.03938538822088838
s7608,0.039360966339186114
1pe55lanr,-0.03934507000910448
s36001,0.03933280082530115
m6155,-0.03932929602743738
1kt51gqw0,-0.039325294512296785
h579,-0.039322871851793326
l980,-0.039318352451319066
s9342,0.0393123170425571
1vx52ha,0.03925869510194952
a071,-0.03922602123464214
y609,-0.03921697361386096
1ta53lapn,-0.039214556090892166
c5039,-0.03920934235180607
t652,0.03920584716716093
h251,0.039202455979553595
1an27ja,0.03919948205538703
w2100,-0.03919102243055995
1hh59laad,0.039189256281313624
1wa35haj2,0.03914540453566846
q809,-0.03912546971272001
1yt80la,-0.03909927312191992
1ec73la,0.0390810648916918
h215,-0.039071079992094734
m704,0.03906532992414232
1es80laxxg,-0.03905573675141824
t848,-0.039054490594526974
t478,-0.039053848670825064
1pe59baat,0.039049230949239934
2hz21uc,-0.039041603355271244
i878,0.039025002257371606
n052,0.03900829978212324
m8955,-0.038997325522322754
m0027,0.0389915681997129
t888,-0.0389814217212206
1gj52catj,0.03898065227140889
1fq78laag,-0.038967890857301575
m8098,0.038949826249712334
1ee80lanwa,-0.038949074118064635
q311,-0.03894215708624691
s5100,0.0389189273485394
k8301,-0.03891569489193504
1ee80lanwf,0.03890623770442834
t794,-0.03888477621668426
1ic55gqql,-0.03887609557704993
1gk87la,-0.03887413334561106
3jw10vx,-0.0388704726075737
2ac71da,-0.038860847539275524
1pq80la,-0.03885238444914182
1jy80laxxn,-0.0387971564048689
d051,-0.03879265165714851
g608,0.038792201251856756
r630,0.038763576599651725
1kg57gqgxl,-0.038761421351093166
1tf58laxxf,0.03876078074725999
k289,0.03875837503672727
j990,0.03875305763926757
k559,-0.038752067242086956
1ys80laxxf,-0.03874999698610219
p292,0.038740930867008104
1ax35haj2,-0.038733860084952505
w14,-0.038732883242396515
1ac55danr,0.038705892038689085
1sk74lakd,-0.03870311058117003
1vx87laxxa,0.038701808182843446
m6246,-0.03869866441990259
1oe59baag,-0.038687149211833
1tm74lanwa,-0.03868660112247614
e807,-0.03868654816724912
h911,0.03868180710103175
d179,-0.038670409550770155
2fg71la,0.03865581266822192
2pg71ba,-0.03864599530714193
z509,0.03864144921187024
y404,0.03863133329496255
1nm80la,0.038619166553918303
z4508,-0.03860383571807271
f195,0.03858632662467679
o99101,-0.03856197607675776
j9501,0.03855719676378176
1jy51gpc2,0.038555057507518566
m7988,-0.03855337356028831
1ia79la,-0.0385470931957134
1ea80laxxq,-0.038534502729629896
q230,-0.03852909308603499
1ya80laxxe,0.038523348545078856
1kr51la,-0.03852228971503029
c840,0.038521809475640094
1gv54jats,-0.03851419087919011
1nt50cj,-0.03851098916568387
1oe57babd,-0.03850269870475542
h043,0.03849140969472295
n3939,0.03848736527644514
k8020,0.03848598180425424
1vg53lapm,-0.03846205662070598
r061,0.03843843622114031
b278,-0.03843283659006394
p38,-0.0384241596833859
t881,0.038400266612924124
1ac55szsj,0.03839940627554923
3pc10vz,-0.038394046310447315
y442,0.038366451033258704
l923,0.03836125259460479
1pm80da,-0.03836022312862977
1hh59lagx,-0.0383447077427997
g913,-0.038334837901226916
i4891,0.038328301073656736
a394,0.03832820462959179
2pe71ha,0.038314317224883904
o62001,0.03827908376506243
1gj59bagx,-0.03827708942124569
1ft91la,-0.038255845787994035
1nf55lafa,-0.03825266712410252
1rw87la,-0.03824081687623548
m518,-0.03821933058116
r6818,-0.038212626229030225
m1027,-0.038211933671657816
g360,-0.03820551056840554
1hd53grja,0.03819840253734967
c925,0.03818876423768647
s088,-0.03818511493908435
n824,0.03817965822574748
z808,0.038163187116507694
d434,0.038154701064335446
q315,0.03814329890945362
s36151,0.03812900163836007
c221,0.03812802829162884
1ub73ja,0.038092476113395946
s231,0.03806433352643223
j931,0.03805588830210502
1ax53laqk,-0.03804720021618861
r5680,0.0380320797601889
i456,-0.03801539235371506
3ph10xj,0.03801404062286795
2et70ba,0.038012307382476504
1yy14jancn,0.03799088376235356
q233,-0.03798679340934437
k8030,0.03798589106300435
m4726,0.03797449575873635
w10,-0.03796247005110358
z352,-0.03795831536548318
y410,0.0379473930933356
1vd80laxxn,-0.03794362885444854
s199,-0.03793609004135814
h610,-0.03790603941282021
t826,-0.03790505332025546
s101,-0.03789662677179515
1wl74hanv,0.03789048884090615
d480,0.03788738044012436
2nt70ba,0.037887290598580474
r651,-0.0378819429500337
m4645,0.03787693629994687
e801,0.0378749646096325
m907,0.037864699436046756
h270,0.03786268210144293
1cz14janq,0.03786268210144293
d259,0.03785536866527667
s31120,-0.03783204884806753
e883,-0.03782978914178805
s6440,0.037829541144134365
s52301,-0.0378196786608827
1ub03jafq,-0.03781789023527333
k0705,-0.03781331730019954
1kg58la,0.03780852786169611
1hz53grnm,-0.03780295791081002
m8404,-0.03780197634062019
d599,0.03779831292808461
1hp53gpqp,-0.03779475566173989
o34203,0.037794390967293215
m751,-0.03777196831211804
h659,-0.037771538507687205
h358,-0.037753195778531555
m8546,-0.03773655194266988
c577,0.037708000461980556
y431,0.03770234921493289
3an40va,-0.03769837228404151
d103,-0.03768737716396324
r36,0.037679385254842566
h441,-0.037666511440116325
8fd70hbbc,0.03766234752421788
1hu80grff,-0.03765998830253756
k510,0.03765994957289662
t8424,-0.03763815872582298
2rm70ca,-0.03763450281511468
b59,-0.03762911263922935
m1002,0.037605860634583266
1ee79lanw,-0.03760448249189075
1ys87laxxe,-0.03760265889698438
1wv87laxxa,-0.03760247853719154
z736,-0.03756077988718831
t173,-0.037544486111312454
2rw71la,0.03753488562133796
m7939,0.03753316248623609
s27201,0.03753157509076923
s62610,0.03753157509076923
m6280,0.03752638547222223
1jw51szgx,0.03750067985782628
1ex87la,0.037497530966680764
1va74lalq,-0.03749347107474369
1sl87ll,-0.037493133152618284
1hn80laxxa,0.03749045713951653
g8191,-0.0374901588239648
1va53lapma,-0.03749001289249297
1pm57bagx,0.03748874593102798
1mh89da,-0.03748775722932515
1hx87la,-0.03746698265925969
w37,0.037452609238955784
1an27jx,-0.037451058538507206
1pg50labj,-0.03743527542221914
s750,-0.03742067574197182
Infectious Disease,0.03741533647373091
j955,-0.037414113582896265
1qm89la,-0.03741348100281245
k626,0.037412075927330084
s42490,0.037408598377302454
m0096,0.03740360921291294
j210,-0.037401893226426314
1pq80baxxa,-0.03739082002351518
o48003,-0.03738069285753679
q938,-0.03737156088514824
m7955,-0.03736931039905978
1sm74lanwa,-0.037351877848766264
e042,-0.03734969425821202
1id76mxxxn,-0.037334261153903335
m4855,-0.03732037675204939
1lz35hhc5,-0.037298780478399414
m5322,-0.03729143459568337
v193,-0.03728792956256059
1sa75pfnwq,-0.0372805659261741
k284,-0.03727344010806266
1pg52da,-0.0372609287055345
x69,-0.03725653344270431
o054,0.03724433840582094
y841,0.03723021406287467
q642,-0.03723007838420287
1gd87ba,-0.03722426849287288
m2542,0.037203717400894905
1oa13gqw0,0.03719975211550297
e835,0.03718770691342288
1pc87la,0.03714637391272102
g577,-0.037140120328966617
g82420,0.03712819592476498
k8051,0.03712445524412146
r003,-0.03711976051123292
z9482,0.03711373683215424
1af87qsgx,-0.03710024890124888
1vz27ja,0.03708711661480571
1qe59jagx,-0.03708545117546647
s62410,-0.03706886417232414
z005,-0.03706391216807004
o36033,-0.03699773435062102
g82421,0.03698462012703353
a310,0.03697456656258917
i638,-0.03696800790082466
f842,0.03696286653750956
3pz12vc,0.03695866534997745
y703,0.03695495868630928
k061,-0.036953085961601476
f112,-0.03694575262765041
2nm70bnbj,-0.03693980801453671
x16,-0.036928163527944494
1fm89la,-0.03692551579077173
3ot40wa,-0.03692496680184863
w0500,0.03692212381764753
1na87lb,-0.03691896378113966
1wa53lapnq,-0.03690832618666883
k593,-0.03690628588463007
o43101,-0.03690284566799699
s3021,-0.03690073340383729
m4782,-0.036892183742229585
t146,0.03686136070577007
g050,-0.03685948213710484
j929,-0.03685748563101712
j9581,-0.03685111195628739
1yu80laxxa,0.03683865352842933
1ax35hhm0,0.03681774683053167
1we74lanwk,-0.036811286371894195
1gt89da,-0.036807963453735354
2nm70da,-0.03679510477644068
y540,-0.03679007557964496
q513,-0.03678695126923312
s9680,0.03676985972220723
k433,0.03675989218363771
1nf53hats,0.036742608544253305
v489,0.03674101346402364
1nq14canp,0.036733100462617914
m6736,-0.036723976319895296
1vp72la,-0.03671915407249879
t355,-0.03669847611184557
s6410,-0.036688057667161385
1kg87laxxn,0.03668692687177869
r229,-0.03666672258857622
q893,-0.03665972393734614
w52,0.03663541896742493
z048,-0.036632163511229866
c718,0.03662931314787297
e212,-0.036625309532574285
q2032,-0.03662252009445858
t823,-0.036613742884341785
1ka76mzxxq,0.03661076299275019
1vc87lalqn,0.03660226549977173
1nf56da,-0.036574165302135565
1id53gqql,-0.036570764792370744
l931,-0.03657019531737814
m7928,0.036550604888946216
m4307,0.03653870756188231
1nf87dq,-0.03652843684024039
b002,-0.036507227373014
d27,0.03647630253063263
o40033,-0.03645795317435876
u99045,0.03645666830805191
d500,0.03645278411116427
1df80xhxxq,-0.03644247390887022
r161,0.03644247074359892
1gr87qb,-0.036431119880431594
1vz70la,-0.0363841545800315
s42200,-0.036378327946310816
m4647,0.036373646615088094
1yy38jagj,-0.036367024123503934
1ac52sz,-0.03636575363353969
1pm86mr,-0.036358346474254344
1od86me,-0.03635214678166512
2aj71se,-0.036343857197311646
1sm74lanwk,0.036339957569416284
3wz20va,-0.036338620014829404
2hz70la,-0.036335685367923566
1ka57laxxn,-0.036323182004797894
1vg35hap1,-0.0363103619205781
1nf53babc,0.036291977457536775
1nq56cj,0.036289599524040976
m771,-0.03627700920238328
s92001,-0.0362423988782827
1vc74lakdq,0.03620259245018715
1nf91rg,-0.03620182449085397
1lc84la,-0.03619609780315929
v593,0.03618187855329361
q224,-0.03617640986881411
1ob52hats,-0.03616999171443742
1gw52hats,-0.03616762394406911
z915,0.03615541385997429
t797,-0.0361529387959706
1pq80laxxa,-0.03614077184421427
k721,0.03613225150809404
1na80db,0.03612367010453358
b018,0.03612206168593518
a312,-0.0361200646368971
p158,-0.03610344925360923
z633,0.03607672742384318
s4170,0.03607546013756224
s72101,-0.0360554917801264
2rs70ba,0.03605235978154419
g8101,-0.03604852518385992
5ca93eq,0.03604401408859383
s02100,-0.036039603311482524
q851,0.03603705735287811
d132,0.03602004324325299
3hz30gp,0.03601951613384617
1ae53szja,-0.0360089148827608
k750,0.03600016393591116
q872,0.03593834985914253
r778,0.035931469116066365
q396,0.03592574313376568
d400,-0.03590921023511085
1hr80laxxl,-0.03589670176363833
k072,-0.035881393574663294
y761,-0.03588096975532721
s203,0.035877031639528656
1wv59lax7,-0.035873244875010195
t86400,0.0358590090631099
1kr80la,0.035832582205242665
q670,-0.03579974633156174
1sc75pfnwa,-0.03579798431575033
1ym87gb,-0.03577386152508856
n159,0.03576921004416305
c050,-0.03576449135767352
a049,0.03575515307191371
1ky76laxxn,-0.035752064437274154
m502,-0.03574148744447729
s6400,-0.03573725916091686
1kv13jagn,-0.03570888615825109
1ye80la,0.0357078729038311
b99,-0.03569896276452048
1sl91pfxxn,0.0356884785027787
1kq51grw0,-0.035684959361881825
1wt80wuxxe,-0.03568391590881396
v581,-0.03568332878197209
r471,-0.03567577561367512
i318,-0.03566429283142247
k702,0.03566257774374611
g803,0.03564970818743995
1fm87la,-0.03563685555180686
g08,-0.03563581277185999
b008,0.035633411995954455
z7688,-0.03562874883615329
u848,-0.035627957869049945
l024,0.03558162552367618
m068,0.03556575617310963
a4158,0.035564421033448035
1vx87la,-0.035564065646206004
s451,0.03555864807335523
1pm86mh,-0.035535240748214084
2yt71ha,0.03553443890689241
1zx06jagh,-0.035534115302890655
1yw80laxxb,-0.0355308477227868
s251,-0.03552254716361163
1vq80lalq,-0.035504364487375414
1nk27ja,0.035494917033400006
m4134,0.035494819218135513
t824,0.035476911897184306
1vq80la,-0.03547260276811312
c6291,0.035470367810705374
j60,0.03546913374135238
1nt50cabp,-0.035468493416845034
c601,-0.03546061506294237
1ea87laxxg,0.03544061977352841
m0290,0.03543403093518994
p035,-0.035433388117126506
d136,0.03540797297141211
1yt14jancn,-0.03540095872150779
i062,0.035398770249220134
n281,-0.03537194943089349
1ka80gqnrr,0.03535962555590377
s000,-0.03535462050313313
1sk80lanw,-0.03535149748909306
h114,-0.03533659791170372
1ym74vq,-0.035322792464643545
f301,-0.03532196021839699
1id80qfxxn,-0.03532080166279951
n603,-0.03531895448649199
1vc87laxxg,-0.03531745246632555
s92100,-0.03529446067027402
1ew87ba,-0.03528214724150701
m761,0.03527046402327315
1vq87lanwn,-0.03526416837770837
1oe50habd,0.035260574586585824
1sc75pfxxa,-0.035260134616499
d120,0.035254428914294984
z9228,0.035233626964790224
r17,0.0352331888924168
s8418,0.0352177767155084
1de57bagx,0.035201242911710534
e780,0.03518272613883426
1ya87laxxa,-0.03517185645142886
1ak87szaz,-0.03516881579941087
t8757,-0.035161476648334
m6268,0.03515291779004657
1nq86mbxxe,-0.035131128545845804
d821,-0.03512547929488842
1gy13la,-0.0351253127838682
1da89laxxe,-0.03510816877777812
z903,0.03510205120631009
f790,-0.03508253940122479
s37190,0.035081685606558485
2gv71da,0.03506756111696027
t84049,-0.03506599991384344
1sq87laxxn,-0.035065712477255366
1sf89pf,-0.035065107989946206
k36,0.03505327510719981
l439,-0.03505095725568596
y4504,0.03504960963314897
1ve80wukd,-0.03502004714464714
f059,0.035009756771612104
t801,-0.034979855409102575
s36890,0.034975759301620495
1pl74daxxn,-0.03496871812833121
1dg84lapma,-0.03496395668458696
k429,-0.03496157308158413
u841,0.034961512638577774
q541,-0.034952318651231724
1gm86mq,-0.03494160112231821
r4029,0.03492163224746171
5ca93ec,0.03492025898092785
s771,0.034919402729526004
b971,-0.03490984818052036
b981,0.03490960901358012
o99304,-0.034909557210217365
t857,0.03490814131994409
1pb87da,-0.034901355139851244
t448,-0.034895854040448454
c103,0.03488622634028147
1hd55gqjb,-0.034866114630102085
1rw80la,-0.03486250504842413
s83000,-0.034861962439639016
o46803,-0.03485119794458033
h590,-0.03484830410202192
i951,0.034837998799892564
1oe80da,-0.03482388159189385
1hw79laxxa,0.03481888140053027
t033,-0.034816806899132365
1id87laxxl,-0.034813056243897356
m8647,0.03481019996811388
v684,-0.03479979014860447
1ij57la,-0.03479604326901791
1vc87lapmq,-0.03478615945770564
z490,-0.03478468652788479
k858,0.03478289388524034
h355,0.034772746962222836
1nf91rjxxf,-0.034771981333352235
2pc70la,0.03476126012320383
d165,-0.03475376849484438
1sz59la,0.03475002174551913
s6618,-0.03473549471522019
1pl80da,0.0347343896124404
1yc80laxxe,-0.03472951665054019
f142,-0.03472867559528353
1wt79laxxa,-0.034727169544087645
s82821,-0.03472091710403369
r231,-0.034712850426977006
2va71ha,0.03471012311489178
1vg03jafq,-0.03471003047018194
w5102,-0.034709251607983986
2an24jaja,0.034709150627532756
i1500,-0.03469650356567888
1pm59baat,-0.034691633558427366
s3082,0.034691329457604794
s3083,0.034691329457604794
y828,0.034687503591103536
c715,0.03467672746076141
d151,-0.03465001426784758
r060,0.034649055344492384
1yc58laxxa,-0.03464709058425391
5ca93gb,-0.03464144488567535
1ot07lakk,0.03461259064331343
2nt70ja,0.03460617690605223
1vc74lanv,-0.03460411112423969
t856,0.03459646864594077
1tv73ja,0.03458012514924892
e213,-0.03457023155179524
u076,-0.03456684369964497
1rb52cq,-0.03454663727402404
n4821,-0.03454073732537974
1ta80la,-0.03453710421563775
i633,-0.034499522227150504
t817,0.03448878290791678
2hz29gpts,-0.03448459807439213
w31,-0.034477170327887594
q172,0.03446933377031425
f642,0.03446416694836433
c763,-0.03445853762266083
z500,-0.034451690490447044
t86401,0.03444773992103379
m8091,-0.03444220429681253
1od89da,-0.034441292849386206
n10,-0.03443746002933797
s5620,-0.034436437881978386
b980,0.03443314382550759
v030,0.03441614296271986
p550,-0.034414318083415774
2yb71ha,-0.03440424374151501
1na35bal7,0.034386469105976036
1gt52ha,0.03438501161161526
h356,0.034380224003689654
w79,0.03436785447616435
t403,0.034346489046535804
i605,0.03433448514278358
s26880,0.03432858060158119
s1180,0.03431682116300801
1gm35bad1,0.03431221058952094
1yt52la,0.034307974277022
1sz55laxxn,-0.034291345514183884
s100,-0.034287542680449895
Paediatric Otolaryngology and ,-0.03428291782941371
2nf71ha,-0.03426509343436966
i484,0.03425910033497472
1yw80la,-0.03425415828601958
1sc89llnwn,-0.03424795745155206
1pq72qy,-0.03424131352220886
1je57la,-0.03420467020776475
n818,-0.03420214044324628
1wa74lanwa,-0.0342004250826759
1kt57lafvn,-0.03418098462100233
s53110,-0.03416830980974711
t398,0.0341543921763465
o87104,-0.03412141407414712
c678,0.03411524421517992
m4312,0.03410900983045459
t8748,-0.03408546616072245
1vg52wj,-0.034082180613861056
k766,-0.03408148758307694
c419,0.03407979882868555
m1196,-0.03405910293637231
1ub35haj2,-0.03404179988002846
1vq74lalqn,0.03404064155227907
s27101,-0.03403698579999705
1cp89rzlh,-0.03403177941862242
c860,0.034030253896129056
1kq51grgf,0.034028202303779946
1ac52ha,-0.03402783988322038
a410,0.034025607063298546
1oz17cet4,0.034013570113212634
1kt57laxxl,-0.03400631725572859
i281,0.033996929572718465
p598,0.0339936468266597
m2415,-0.03399171599637399
t388,-0.03399101087543083
q430,-0.03398705504997454
c723,-0.03397081217416149
1rm87caaf,0.03396833332267474
1rs27ja,0.03396547145603532
m4023,-0.03395462840262295
k3181,-0.033951497867072196
c481,0.03395060548547372
i11,-0.03394617986000549
1vs80wunwk,-0.033943252359013805
i770,-0.03393906176022074
h660,-0.03393411222160433
y400,0.03392946165846447
k275,-0.033920926033011244
b488,0.03391882152903872
2ym71hagx,0.03391139377917689
z958,0.03391081729288124
1nf54hats,0.03390724979676246
1ee79lapm,-0.033905635080631394
1ys59jagx,-0.033900799537085094
k838,0.033888767841093195
1ea87lanwn,-0.03388530993102964
f809,-0.033848184819411486
m089,0.033843559615107176
p140,-0.0338422869561956
k630,0.03384156835675201
1wt80la,-0.03383784766599649
1we75lanwn,-0.03383775610677868
p209,-0.03383377066231906
c753,-0.03381007469080544
2ag71da,-0.03381007469063149
1va53lapnq,-0.03380794832174506
1uj73ja,0.03378898440813328
1ea55lanw,-0.03378377541349253
1ys52ha,0.033776491789373045
k863,0.03376821835456117
2oe70ba,-0.03375848660600161
g561,-0.03375763971136363
d1809,-0.033713067919084065
1ia80laxxl,-0.03369346017506187
1hp55laqp,0.033693140143607296
1na52canr,-0.033687859012059125
1yg87la,0.0336672572627066
j170,-0.033640494993884815
n431,-0.033634862966594146
3zz20wc,0.03363233793503878
b9781,-0.033619903990014126
y425,0.03361585062161419
s02810,0.03358148362845231
1sl27ja,-0.03357911696955031
1na56ba,-0.03357099019783369
1gv52hatk,0.033564358279604856
1ta53lapqq,0.03355814373634959
d464,0.03355584211270486
m8685,0.033552468774893505
l139,-0.0335414021522915
n057,0.03353830848732376
1cp89la,-0.03352869711747099
1lz19hhu7j,0.033491364444997944
1na80ezxxe,-0.03349040313075895
t84035,-0.03348162032662096
o36333,0.03345810673413718
1jw50gpnr,-0.03345632486867691
1ub74lanw,0.033456270977533335
r770,0.03345416987152376
f251,0.03345332742190984
d824,0.03345059292149676
1tm87la,-0.033449069229187806
2pc71da,-0.03344683172303446
s6171,-0.033443630266821726
1gt52hhtj,0.03343012524578486
n391,-0.03342885847077593
1hz53grnl,-0.0333945527871418
1va93laxxe,0.033391861818950506
a080,-0.03337060778839787
m6009,-0.03335550898622023
r196,-0.03335077266945431
1yz87la,-0.033342002930085844
v8608,0.033334225163566066
1ry80laxxe,0.03329808089902016
1dl89la,-0.03329638933860605
m8689,-0.03329627406889572
v484,0.033281898168727946
1fr52ha,0.033274820520338935
j701,0.03327481499079499
u99086,0.03327220312261677
1ec80la,-0.03326023035436106
m164,-0.033258148439061136
1vq80lanwq,-0.0332565072737422
1nf80la,-0.03324910280703551
1es80laxxq,0.03323694576915325
s3419,0.03323662888522999
3pc30dc,-0.03322538068135095
3wa12va,0.03319978700401623
w0901,-0.03319711180828322
1bb35hap1,-0.03318171813644588
1nk56la,0.033174755749243674
5ac40ja,-0.0331675812262593
1oe59kqas,0.03316558877846293
1ot52dats,0.03316438451846558
y430,0.033163190587758566
z743,0.03315952498808451
l905,-0.03315930756991944
i730,-0.033157503251622644
s37391,-0.03313266833410962
d139,-0.033119784769984444
m2407,-0.03309477510913435
e1131,0.033091914724007875
k6388,-0.033079843575698646
j352,0.03307631544083446
1kr57grfv,0.03306917661457869
1gy72da,-0.03306706720262212
1ec74lanw,-0.03306369519814396
s32801,-0.033044235161246105
1bb87wf,-0.033042644248592254
t8405,-0.0330403506222658
v234,0.03303011831450032
1kg50labp,0.033026299199336494
i378,-0.03302534584571154
s52121,0.033015951000193736
1ym90latp,0.033014254251994196
m1381,-0.033005110997314006
1ot72laag,-0.033001380408813404
q046,0.03299918968528039
f604,0.032998411102373205
1gt80la,-0.03299593043173359
1kg51gqw0,0.03298939072912243
m6223,-0.03297517016130402
f452,-0.032972724128626896
m769,-0.03296645703833498
k765,-0.03295707139304934
1ta35han1,0.03295156674403911
o66901,-0.032934468548550026
1yv59jagx,0.032933230557963496
q320,0.03293274739575774
c519,0.03292955997862969
b178,-0.03292933419258306
s83501,-0.032921982239229076
k752,-0.032920258820919646
3qt30dg,-0.032916147809319125
z560,0.03291292844986289
1gm87da,0.032909182418889286
t131,0.03290059986071183
1oe87la,0.032899791093648934
l038,0.03289614028477219
s52501,0.03289059260714408
1mg87la,0.03285633736247435
1wa80lanw,-0.03285005302034928
n946,-0.03284163880542147
1ot35hhm0,0.032840409476869836
1va74lalqa,-0.03283738962723342
1zz35ham7,-0.03283231419037086
r522,0.03281767841527383
m533,0.03281528568278961
n832,0.0328145712146976
z711,0.03281395480855578
1jl58laxxg,0.03280790836834024
p769,-0.03278167012683203
1yw14jah1,0.03277754304963538
